"Blackfeather","jungler","Serpent Mask","Sorrowblade","Kinetic Shield","Coat of Plates","1"
"Blackfeather","jungler","Breaking Point","Travel Boots","Aegis","Metal Jacket","1"
"Blackfeather","jungler","Travel Boots","Serpent Mask","Breaking Point","Sorrowblade","1"
"Blackfeather","jungler","Shatterglass","Aegis","Travel Boots","Eve of Harvest","1"
"Blackfeather","jungler","Alternating Current","Journey Boots","Kinetic Shield","Coat of Plates","1"
"Blackfeather","jungler","Alternating Current","Travel Boots","Broken Myth","Reflex Block","1"
"Blackfeather","jungler","Journey Boots","Shatterglass","Tornado Trigger","Serpent Mask","1"
"Blackfeather","jungler","Serpent Mask","Aegis","Journey Boots","Metal Jacket","1"
"Blackfeather","jungler","Serpent Mask","Aegis","Halcyon Chargers","Atlas Pauldron","1"
"Blackfeather","jungler","Alternating Current","Sprint Boots","Reflex Block","Heavy Prism","1"
"Blackfeather","jungler","Travel Boots","Travel Boots","Travel Boots","Travel Boots","1"
"Blackfeather","jungler","Alternating Current","Travel Boots","Aegis","Coat of Plates","1"
"Blackfeather","jungler","Shatterglass","Broken Myth","Fountain of Renewal","Journey Boots","1"
"Blackfeather","jungler","Alternating Current","Kinetic Shield","Travel Boots","Broken Myth","1"
"Blackfeather","jungler","Travel Boots","Breaking Point","Serpent Mask","Tyrant's Monocle","1"
"Blackfeather","jungler","Serpent Mask","Travel Boots","Kinetic Shield","Breaking Point","1"
"Blackfeather","jungler","Frostburn","Travel Boots","Shatterglass","Stormguard Banner","1"
"Blackfeather","jungler","Serpent Mask","Journey Boots","Tornado Trigger","Breaking Point","1"
"Blackfeather","jungler","Alternating Current","Aegis","Travel Boots","Aftershock","1"
"Blackfeather","jungler","Alternating Current","Coat of Plates","Travel Boots","Reflex Block","1"
"Blackfeather","jungler","Shatterglass","Blazing Salvo","Journey Boots","Broken Myth","1"
"Blackfeather","jungler","Shatterglass","Metal Jacket","Aegis","Travel Boots","1"
"Blackfeather","jungler","Serpent Mask","Poisoned Shiv","Travel Boots","Sorrowblade","1"
"Blackfeather","jungler","Alternating Current","Heavy Prism","Piercing Shard","Travel Boots","1"
"Blackfeather","jungler","Reflex Block","Journey Boots","Atlas Pauldron","Alternating Current","1"
"Blackfeather","jungler","Serpent Mask","Alternating Current","Journey Boots","Aegis","1"
"Blackfeather","jungler","Shatterglass","Alternating Current","Kinetic Shield","Travel Boots","1"
"Blackfeather","jungler","Tornado Trigger","Breaking Point","Journey Boots","Aegis","1"
"Blackfeather","jungler","Alternating Current","Eve of Harvest","Journey Boots","Aegis","1"
"Blackfeather","jungler","Serpent Mask","Bonesaw","Halcyon Chargers","Metal Jacket","1"
"Blackfeather","jungler","Alternating Current","Travel Boots","Broken Myth","Eve of Harvest","1"
"Blackfeather","jungler","Serpent Mask","Sorrowblade","Travel Boots","Metal Jacket","1"
"Blackfeather","jungler","Eve of Harvest","Alternating Current","Journey Boots","Atlas Pauldron","1"
"Blackfeather","jungler","Alternating Current","Metal Jacket","Travel Boots","Aegis","1"
"Blackfeather","jungler","Breaking Point","Serpent Mask","Aegis","Travel Boots","1"
"Blackfeather","jungler","Atlas Pauldron","Sorrowblade","Serpent Mask","Tornado Trigger","1"
"Blackfeather","jungler","Sorrowblade","Poisoned Shiv","Tyrant's Monocle","Travel Boots","1"
"Blackfeather","jungler","Serpent Mask","Journey Boots","Breaking Point","Tornado Trigger","1"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Travel Boots","Bonesaw","1"
"Blackfeather","jungler","Serpent Mask","Sorrowblade","Sprint Boots","Tyrant's Monocle","1"
"Blackfeather","jungler","Serpent Mask","Tyrant's Monocle","Travel Boots","Aegis","1"
"Blackfeather","jungler","Alternating Current","Reflex Block","Broken Myth","Travel Boots","1"
"Blackfeather","jungler","Serpent Mask","Blazing Salvo","Travel Boots","Swift Shooter","1"
"Blackfeather","jungler","Alternating Current","Travel Boots","Reflex Block","Broken Myth","1"
"Blackfeather","jungler","Travel Boots","Alternating Current","Broken Myth","Aftershock","1"
"Blackfeather","jungler","Eve of Harvest","Sprint Boots","Alternating Current","Shatterglass","1"
"Blackfeather","jungler","Serpent Mask","Travel Boots","Crucible","Breaking Point","1"
"Blackfeather","jungler","Serpent Mask","Sprint Boots","Tornado Trigger","Aegis","1"
"Blackfeather","jungler","Shatterglass","Blazing Salvo","Light Shield","Travel Boots","1"
"Blackfeather","jungler","Breaking Point","Serpent Mask","Journey Boots","Aegis","1"
"Blackfeather","jungler","Alternating Current","Stormcrown","Shatterglass","Sprint Boots","1"
"Blackfeather","jungler","Travel Boots","Eve of Harvest","Aftershock","Aegis","1"
"Blackfeather","jungler","Serpent Mask","Metal Jacket","Journey Boots","Breaking Point","1"
"Blackfeather","jungler","Serpent Mask","Travel Boots","Heavy Steel","Aegis","1"
"Blackfeather","jungler","Alternating Current","Shatterglass","Halcyon Chargers","Broken Myth","1"
"Blackfeather","jungler","Travel Boots","Serpent Mask","Breaking Point","Tyrant's Monocle","1"
"Blackfeather","jungler","Travel Boots","Alternating Current","Broken Myth","Aegis","1"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Tyrant's Monocle","Sorrowblade","1"
"Blackfeather","jungler","Alternating Current","Shatterglass","Heavy Prism","Slumbering Husk","1"
"Blackfeather","jungler","Dragonheart","Serpent Mask","Tension Bow","Sprint Boots","1"
"Blackfeather","jungler","Tornado Trigger","Lucky Strike","Serpent Mask","Atlas Pauldron","1"
"Blackfeather","jungler","Serpent Mask","Aegis","Journey Boots","Breaking Point","1"
"Blackfeather","jungler","Alternating Current","Shatterglass","Halcyon Potion","Kinetic Shield","1"
"Blackfeather","jungler","Shatterglass","Alternating Current","Heavy Prism","Aegis","1"
"Blackfeather","jungler","Tyrant's Monocle","Serpent Mask","Poisoned Shiv","Tornado Trigger","1"
"Blackfeather","jungler","Shatterglass","Alternating Current","Crystal Bit","Kinetic Shield","1"
"Blackfeather","jungler","Alternating Current","Shatterglass","Broken Myth","Aegis","1"
"Blackfeather","jungler","Shatterglass","Alternating Current","Aegis","Travel Boots","1"
"Blackfeather","jungler","Alternating Current","Eclipse Prism","Kinetic Shield","Sprint Boots","1"
"Blackfeather","jungler","Alternating Current","Shatterglass","Crystal Bit","Aegis","1"
"Blackfeather","jungler","Alternating Current","Shatterglass","Broken Myth","Slumbering Husk","1"
"Blackfeather","jungler","Alternating Current","Shatterglass","Broken Myth","Metal Jacket","1"
"Blackfeather","jungler","Serpent Mask","Crucible","War Treads","Kinetic Shield","1"
"Blackfeather","jungler","Travel Boots","Aegis","Serpent Mask","Six Sins","1"
"Blackfeather","jungler","Serpent Mask","Metal Jacket","Travel Boots","Aegis","1"
"Blackfeather","jungler","Barbed Needle","Tornado Trigger","Kinetic Shield","Travel Boots","1"
"Blackfeather","jungler","War Treads","Halcyon Chargers","Journey Boots","Aegis","1"
"Blackfeather","jungler","Alternating Current","Shatterglass","Eclipse Prism","Lifespring","1"
"Blackfeather","jungler","Sorrowblade","Serpent Mask","Tornado Trigger","Travel Boots","1"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Six Sins","Metal Jacket","1"
"Blackfeather","jungler","Serpent Mask","Coat of Plates","Travel Boots","Aegis","1"
"Blackfeather","jungler","Travel Boots","Breaking Point","Serpent Mask","Blazing Salvo","1"
"Blackfeather","jungler","War Treads","Shatterglass","Coat of Plates","Broken Myth","1"
"Blackfeather","jungler","Travel Boots","Serpent Mask","Light Armor","Swift Shooter","1"
"Blackfeather","jungler","Serpent Mask","Travel Boots","Light Armor","Kinetic Shield","1"
"Blackfeather","jungler","Serpent Mask","Travel Boots","Metal Jacket","Six Sins","1"
"Blackfeather","jungler","Serpent Mask","Travel Boots","Light Armor","Blazing Salvo","1"
"Blackfeather","jungler","Travel Boots","Serpent Mask","Light Armor","Kinetic Shield","1"
"Blackfeather","jungler","Travel Boots","Serpent Mask","Light Armor","Breaking Point","1"
"Blackfeather","jungler","Journey Boots","Serpent Mask","Breaking Point","Aegis","1"
"Blackfeather","jungler","Serpent Mask","Tornado Trigger","Metal Jacket","Kinetic Shield","1"
"Blackfeather","jungler","Swift Shooter","Book of Eulogies","Book of Eulogies","Book of Eulogies","1"
"Blackfeather","jungler","Poisoned Shiv","Travel Boots","Serpent Mask","Tyrant's Monocle","1"
"Blackfeather","jungler","Breaking Point","Journey Boots","Serpent Mask","Metal Jacket","1"
"Blackfeather","jungler","Serpent Mask","Travel Boots","Tornado Trigger","Metal Jacket","1"
"Blackfeather","jungler","Serpent Mask","Tornado Trigger","Travel Boots","Light Armor","1"
"Blackfeather","jungler","Serpent Mask","Tornado Trigger","Travel Boots","Breaking Point","1"
"Blackfeather","jungler","Serpent Mask","Tornado Trigger","Stormcrown","Halcyon Chargers","1"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Metal Jacket","Tornado Trigger","1"
"Blackfeather","jungler","Alternating Current","Shatterglass","Halcyon Chargers","Coat of Plates","1"
"Blackfeather","jungler","Serpent Mask","Tornado Trigger","Weapon Blade","Travel Boots","1"
"Blackfeather","jungler","Serpent Mask","Tornado Trigger","Tyrant's Monocle","Travel Boots","1"
"Blackfeather","jungler","Serpent Mask","Travel Boots","Metal Jacket","Aegis","1"
"Blackfeather","jungler","Serpent Mask","Sprint Boots","Metal Jacket","Breaking Point","1"
"Blackfeather","jungler","Breaking Point","Travel Boots","Metal Jacket","Serpent Mask","1"
"Blackfeather","jungler","Breaking Point","Travel Boots","Serpent Mask","Metal Jacket","1"
"Blackfeather","jungler","Breaking Point","Sorrowblade","Metal Jacket","Poisoned Shiv","1"
"Blackfeather","jungler","Serpent Mask","Sprint Boots","Light Armor","Breaking Point","1"
"Blackfeather","jungler","Travel Boots","Serpent Mask","Coat of Plates","Breaking Point","1"
"Blackfeather","jungler","Serpent Mask","Tornado Trigger","Sprint Boots","Heavy Steel","1"
"Blackfeather","jungler","Alternating Current","Crucible","Travel Boots","Broken Myth","1"
"Blackfeather","jungler","Serpent Mask","Sprint Boots","Aegis","Blazing Salvo","1"
"Blackfeather","jungler","Serpent Mask","Sprint Boots","Breaking Point","Aegis","1"
"Blackfeather","jungler","Serpent Mask","Tornado Trigger","Sprint Boots","Aegis","1"
"Blackfeather","jungler","Sorrowblade","Tyrant's Monocle","Travel Boots","Aegis","1"
"Blackfeather","jungler","Poisoned Shiv","Sprint Boots","Coat of Plates","Tyrant's Monocle","1"
"Blackfeather","jungler","Eve of Harvest","Aegis","Shatterglass","Stormcrown","1"
"Blackfeather","jungler","Travel Boots","Shatterglass","Alternating Current","Aftershock","1"
"Blackfeather","jungler","Alternating Current","Flare","Broken Myth","Frostburn","1"
"Blackfeather","jungler","Sorrowblade","Serpent Mask","Tornado Trigger","Breaking Point","1"
"Blackfeather","jungler","Sorrowblade","Travel Boots","Serpent Mask","Bonesaw","1"
"Blackfeather","jungler","Tornado Trigger","Serpent Mask","Coat of Plates","Travel Boots","1"
"Blackfeather","jungler","Sorrowblade","Travel Boots","Coat of Plates","Blazing Salvo","1"
"Blackfeather","jungler","Serpent Mask","Travel Boots","Tornado Trigger","Sorrowblade","1"
"Blackfeather","jungler","Sorrowblade","Travel Boots","Tornado Trigger","Metal Jacket","1"
"Blackfeather","jungler","Travel Boots","Tornado Trigger","Flare Gun","Sorrowblade","1"
"Blackfeather","jungler","Breaking Point","Travel Boots","Tyrant's Monocle","Atlas Pauldron","1"
"Blackfeather","jungler","Shatterglass","Stormcrown","Travel Boots","Aegis","1"
"Blackfeather","jungler","Alternating Current","Aegis","Sprint Boots","Heavy Prism","1"
"Blackfeather","jungler","Broken Myth","Aegis","Atlas Pauldron","Alternating Current","1"
"Blackfeather","jungler","Journey Boots","Aegis","Metal Jacket","Serpent Mask","1"
"Blackfeather","jungler","Shatterglass","Alternating Current","Sprint Boots","Coat of Plates","1"
"Blackfeather","jungler","Travel Boots","Aegis","Alternating Current","Broken Myth","1"
"Blackfeather","jungler","Alternating Current","Shatterglass","Aegis","Travel Boots","1"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Journey Boots","Metal Jacket","1"
"Blackfeather","jungler","Travel Boots","Alternating Current","Broken Myth","Eve of Harvest","1"
"Blackfeather","jungler","Breaking Point","Journey Boots","Aegis","Coat of Plates","1"
"Blackfeather","jungler","Alternating Current","Shatterglass","Halcyon Chargers","Void Battery","1"
"Blackfeather","jungler","Travel Boots","Alternating Current","Shatterglass","Kinetic Shield","1"
"Blackfeather","jungler","Alternating Current","Broken Myth","Kinetic Shield","Coat of Plates","1"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Travel Boots","Poisoned Shiv","1"
"Blackfeather","jungler","Serpent Mask","Sprint Boots","Tyrant's Monocle","Kinetic Shield","1"
"Blackfeather","jungler","Alternating Current","Broken Myth","Reflex Block","Travel Boots","1"
"Blackfeather","jungler","Alternating Current","Travel Boots","Crystal Bit","Crystal Bit","1"
"Blackfeather","jungler","Breaking Point","Kinetic Shield","Serpent Mask","Travel Boots","1"
"Blackfeather","jungler","Alternating Current","Oakheart","Sprint Boots","Broken Myth","1"
"Blackfeather","jungler","Serpent Mask","Aegis","War Treads","Tyrant's Monocle","1"
"Blackfeather","jungler","Eve of Harvest","Shatterglass","Travel Boots","Atlas Pauldron","1"
"Blackfeather","jungler","Alternating Current","Travel Boots","Shatterglass","Aegis","1"
"Blackfeather","jungler","Aftershock","Broken Myth","Alternating Current","Coat of Plates","1"
"Blackfeather","jungler","Alternating Current","Reflex Block","Travel Boots","Kinetic Shield","1"
"Blackfeather","jungler","Breaking Point","Poisoned Shiv","Travel Boots","Fountain of Renewal","1"
"Blackfeather","jungler","Breaking Point","Travel Boots","Serpent Mask","Atlas Pauldron","1"
"Blackfeather","jungler","Shatterglass","War Treads","Stormcrown","Blazing Salvo","1"
"Blackfeather","jungler","Travel Boots","Breaking Point","Serpent Mask","Fountain of Renewal","1"
"Blackfeather","jungler","Travel Boots","Shatterglass","Broken Myth","Atlas Pauldron","1"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Journey Boots","Tyrant's Monocle","1"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Sorrowblade","Aegis","1"
"Blackfeather","jungler","Heavy Prism","Broken Myth","Alternating Current","Aegis","1"
"Blackfeather","jungler","Breaking Point","Serpent Mask","Aegis","Journey Boots","1"
"Blackfeather","jungler","Travel Boots","Metal Jacket","Tornado Trigger","Sorrowblade","1"
"Blackfeather","jungler","Alternating Current","Eve of Harvest","Coat of Plates","Travel Boots","1"
"Blackfeather","jungler","Serpent Mask","Sprint Boots","Sprint Boots","Sprint Boots","1"
"Blackfeather","jungler","Travel Boots","Breaking Point","Poisoned Shiv","Coat of Plates","1"
"Blackfeather","jungler","Aegis","Serpent Mask","Breaking Point","Journey Boots","1"
"Blackfeather","jungler","Poisoned Shiv","Breaking Point","Coat of Plates","Serpent Mask","1"
"Blackfeather","jungler","Shatterglass","Broken Myth","Alternating Current","Aegis","1"
"Blackfeather","jungler","Alternating Current","Aegis","Broken Myth","Coat of Plates","1"
"Blackfeather","jungler","Atlas Pauldron","Alternating Current","Travel Boots","Aegis","1"
"Blackfeather","jungler","Alternating Current","Aegis","Heavy Prism","Journey Boots","1"
"Blackfeather","jungler","Aegis","Alternating Current","Travel Boots","Shatterglass","1"
"Blackfeather","jungler","Bonesaw","Serpent Mask","Metal Jacket","Travel Boots","1"
"Blackfeather","jungler","Serpent Mask","Aegis","Atlas Pauldron","Travel Boots","1"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Shiversteel","Travel Boots","1"
"Blackfeather","jungler","Serpent Mask","Blazing Salvo","Travel Boots","Shiversteel","1"
"Blackfeather","jungler","Alternating Current","Eve of Harvest","Reflex Block","Sprint Boots","1"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Sprint Boots","Shiversteel","1"
"Blackfeather","jungler","Sprint Boots","Serpent Mask","Breaking Point","Reflex Block","1"
"Blackfeather","jungler","Serpent Mask","Blazing Salvo","Travel Boots","Light Shield","1"
"Blackfeather","jungler","Alternating Current","Broken Myth","Kinetic Shield","Travel Boots","1"
"Blackfeather","jungler","Shatterglass","Light Shield","Alternating Current","Light Armor","1"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Metal Jacket","Travel Boots","1"
"Blackfeather","jungler","Blazing Salvo","Atlas Pauldron","Kinetic Shield","Travel Boots","1"
"Blackfeather","jungler","Breaking Point","Serpent Mask","Travel Boots","Atlas Pauldron","1"
"Blackfeather","jungler","Breaking Point","Serpent Mask","Sprint Boots","Atlas Pauldron","1"
"Blackfeather","jungler","Breaking Point","Dragonheart","Serpent Mask","Coat of Plates","1"
"Blackfeather","jungler","Sprint Boots","Shatterglass","Aegis","Alternating Current","1"
"Blackfeather","jungler","Alternating Current","Broken Myth","Travel Boots","Reflex Block","1"
"Blackfeather","jungler","Sorrowblade","Poisoned Shiv","Piercing Spear","Aegis","1"
"Blackfeather","jungler","Sorrowblade","Kinetic Shield","Coat of Plates","Poisoned Shiv","1"
"Blackfeather","jungler","Coat of Plates","Breaking Point","Serpent Mask","Travel Boots","1"
"Blackfeather","jungler","Travel Boots","Serpent Mask","Breaking Point","Atlas Pauldron","1"
"Blackfeather","jungler","Shatterglass","Blazing Salvo","Kinetic Shield","Sprint Boots","1"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Aegis","Journey Boots","1"
"Blackfeather","jungler","Shatterglass","Broken Myth","Travel Boots","Broken Myth","1"
"Blackfeather","jungler","Serpent Mask","Aegis","Breaking Point","Light Shield","1"
"Blackfeather","jungler","Serpent Mask","Atlas Pauldron","Aegis","Breaking Point","1"
"Blackfeather","jungler","Coat of Plates","Serpent Mask","Aegis","Poisoned Shiv","1"
"Blackfeather","jungler","Tension Bow","Tornado Trigger","Atlas Pauldron","Travel Boots","1"
"Blackfeather","jungler","Lucky Strike","Reflex Block","Travel Boots","Kinetic Shield","1"
"Blackfeather","jungler","Swift Shooter","Aftershock","Broken Myth","Kinetic Shield","1"
"Blackfeather","jungler","Breaking Point","Travel Boots","Serpent Mask","Kinetic Shield","1"
"Blackfeather","jungler","Serpent Mask","Aegis","Metal Jacket","Travel Boots","1"
"Blackfeather","jungler","Heavy Prism","Blazing Salvo","Travel Boots","Light Armor","1"
"Blackfeather","jungler","Alternating Current","Heavy Prism","Travel Boots","Piercing Shard","1"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Sprint Boots","Reflex Block","1"
"Blackfeather","jungler","Kinetic Shield","Sprint Boots","Alternating Current","Broken Myth","1"
"Blackfeather","jungler","Alternating Current","Kinetic Shield","Travel Boots","Shatterglass","1"
"Blackfeather","jungler","Aftershock","Piercing Shard","Heavy Prism","Sprint Boots","1"
"Blackfeather","jungler","Serpent Mask","Blazing Salvo","Sprint Boots","Coat of Plates","1"
"Blackfeather","jungler","Breaking Point","Coat of Plates","Travel Boots","Serpent Mask","1"
"Blackfeather","jungler","Heavy Prism","Blazing Salvo","Crystal Bit","Travel Boots","1"
"Blackfeather","jungler","Serpent Mask","Aegis","Light Armor","Sprint Boots","1"
"Blackfeather","jungler","Sprint Boots","Breaking Point","Serpent Mask","Reflex Block","1"
"Blackfeather","jungler","Alternating Current","Broken Myth","Oakheart","Sprint Boots","1"
"Blackfeather","jungler","Breaking Point","Aegis","Serpent Mask","Travel Boots","1"
"Blackfeather","jungler","Serpent Mask","Aegis","Travel Boots","Poisoned Shiv","1"
"Blackfeather","jungler","Heavy Steel","Light Shield","Poisoned Shiv","Sprint Boots","1"
"Blackfeather","jungler","Aftershock","Broken Myth","Atlas Pauldron","Sprint Boots","1"
"Blackfeather","jungler","Alternating Current","Broken Myth","Travel Boots","Kinetic Shield","1"
"Blackfeather","jungler","Aegis","Shatterglass","Alternating Current","Coat of Plates","1"
"Blackfeather","jungler","Shatterglass","Aegis","Travel Boots","Coat of Plates","1"
"Blackfeather","jungler","Serpent Mask","Swift Shooter","Coat of Plates","Kinetic Shield","1"
"Blackfeather","jungler","Travel Boots","Aftershock","Atlas Pauldron","Broken Myth","1"
"Blackfeather","jungler","Kinetic Shield","Coat of Plates","Shatterglass","Travel Boots","1"
"Blackfeather","jungler","Shatterglass","Broken Myth","Travel Boots","Aegis","1"
"Blackfeather","jungler","Sprint Boots","Serpent Mask","Blazing Salvo","Coat of Plates","1"
"Blackfeather","jungler","Weapon Infusion","Crystal Infusion","Ironguard Contract","Protector Contract","1"
"Blackfeather","jungler","Serpent Mask","Breaking Point","Coat of Plates","Travel Boots","1"
"Blackfeather","jungler","Sorrowblade","Breaking Point","Sprint Boots","Metal Jacket","1"
"Blackfeather","jungler","Lucky Strike","Aegis","Broken Myth","Travel Boots","1"
"Blackfeather","jungler","Journey Boots","Alternating Current","Aegis","Broken Myth","1"
"Blackfeather","jungler","Shatterglass","Broken Myth","Aegis","Travel Boots","1"
"Blackfeather","jungler","Alternating Current","Stormcrown","Travel Boots","Atlas Pauldron","1"
"Blackfeather","jungler","Crystal Infusion","Weapon Infusion","Crystal Infusion","Weapon Infusion","1"
"Blackfeather","jungler","Shatterglass","Broken Myth","Eve of Harvest","Halcyon Chargers","1"
"Blackfeather","jungler","Aegis","Shatterglass","Alternating Current","Travel Boots","1"
"Blackfeather","jungler","Shatterglass","Broken Myth","Kinetic Shield","Eclipse Prism","1"
"Blackfeather","jungler","Shatterglass","Broken Myth","Aegis","Halcyon Chargers","1"
"Kestrel","jungler","Heavy Prism","Aftershock","Sprint Boots","Void Battery","1"
"Kestrel","jungler","Shatterglass","Clockwork","Eclipse Prism","Sprint Boots","1"
"Kestrel","jungler","Shatterglass","Clockwork","Broken Myth","Sprint Boots","1"
"Kestrel","jungler","Shatterglass","Broken Myth","Halcyon Chargers","Aegis","1"
"Kestrel","jungler","Halcyon Chargers","Shatterglass","Void Battery","Broken Myth","1"
"Kestrel","jungler","Travel Boots","Broken Myth","Clockwork","Fountain of Renewal","1"
"Kestrel","jungler","Aegis","Void Battery","Travel Boots","Shatterglass","1"
"Kestrel","jungler","Journey Boots","Shatterglass","Broken Myth","Clockwork","1"
"Kestrel","jungler","Clockwork","Reflex Block","Travel Boots","Broken Myth","1"
"Kestrel","jungler","Frostburn","Halcyon Chargers","Shatterglass","Shatterglass","1"
"Kestrel","jungler","Travel Boots","Void Battery","Flare","Shatterglass","1"
"Kestrel","jungler","Sorrowblade","Tyrant's Monocle","Blazing Salvo","Travel Boots","1"
"Rona","captain","Travel Boots","Breaking Point","Light Armor","Reflex Block","1"
"Rona","captain","Blazing Salvo","Barbed Needle","Sprint Boots","Heavy Steel","1"
"Skye","captain","Eve of Harvest","Travel Boots","Heavy Prism","Eclipse Prism","1"
"Skye","captain","Broken Myth","Frostburn","Travel Boots","Aegis","1"
"Skye","captain","Sorrowblade","Travel Boots","Breaking Point","Six Sins","1"
"Skye","captain","Piercing Spear","Breaking Point","Fountain of Renewal","Travel Boots","1"
"Skye","captain","Travel Boots","Frostburn","Light Shield","Halcyon Potion","1"
"Skye","captain","Frostburn","Slumbering Husk","Shatterglass","Halcyon Chargers","1"
"Skye","captain","Shatterglass","Void Battery","Heavy Prism","Sprint Boots","1"
"Skye","captain","Broken Myth","Energy Battery","Travel Boots","Travel Boots","1"
"Skye","captain","Heavy Steel","Swift Shooter","Six Sins","Sprint Boots","1"
"Skye","captain","Broken Myth","Eve of Harvest","Aegis","Travel Boots","1"
"Skye","captain","Lifespring","Coat of Plates","Void Battery","Crystal Bit","1"
"Skye","captain","Heavy Prism","Energy Battery","Eclipse Prism","Halcyon Potion","1"
"Skye","captain","Travel Boots","Sorrowblade","Tornado Trigger","Breaking Point","1"
"Skye","captain","Travel Boots","Sorrowblade","Swift Shooter","Flare Gun","1"
"Skye","captain","Halcyon Potion","Sorrowblade","Blazing Salvo","Sprint Boots","1"
"Skye","captain","Heavy Prism","Piercing Shard","Coat of Plates","Coat of Plates","1"
"Skye","captain","Sorrowblade","Reflex Block","Breaking Point","Travel Boots","1"
"Skye","captain","Eve of Harvest","Frostburn","Travel Boots","Broken Myth","1"
"Skye","captain","Halcyon Potion","Weapon Blade","Poisoned Shiv","Dragonheart","1"
"Skye","captain","Heavy Steel","Swift Shooter","Sprint Boots","Weapon Blade","1"
"Skye","captain","Sprint Boots","Heavy Steel","Blazing Salvo","Six Sins","1"
"Skye","captain","Frostburn","Sprint Boots","Halcyon Potion","Reflex Block","1"
"Skye","captain","Frostburn","Void Battery","Travel Boots","Broken Myth","1"
"Skye","captain","Shatterglass","Heavy Prism","Heavy Prism","Sprint Boots","1"
"Skye","captain","Frostburn","Halcyon Chargers","Shatterglass","Reflex Block","1"
"Skye","captain","Shatterglass","Halcyon Chargers","Heavy Prism","Frostburn","1"
"Skye","captain","Swift Shooter","Broken Myth","Halcyon Potion","Aftershock","1"
"Skye","captain","Shatterglass","Echo","Travel Boots","Eclipse Prism","1"
"Skye","captain","Aegis","Halcyon Chargers","Blazing Salvo","Heavy Prism","1"
"Skye","captain","Shatterglass","Energy Battery","Aftershock","War Treads","1"
"Skye","captain","Frostburn","Travel Boots","Broken Myth","Reflex Block","1"
"Skye","captain","Frostburn","Travel Boots","Fountain of Renewal","Heavy Prism","1"
"Skye","captain","Heavy Steel","Book of Eulogies","Book of Eulogies","Book of Eulogies","1"
"Skye","captain","Frostburn","Broken Myth","Eve of Harvest","Travel Boots","1"
"Skye","captain","Frostburn","Travel Boots","Void Battery","Broken Myth","1"
"Skye","captain","Frostburn","Sprint Boots","Void Battery","Heavy Prism","1"
"Skye","captain","Sorrowblade","Blazing Salvo","Light Shield","Sprint Boots","1"
"Skye","captain","Shatterglass","Six Sins","Sprint Boots","Halcyon Potion","1"
"Skye","captain","Breaking Point","Sorrowblade","Travel Boots","Tyrant's Monocle","1"
"Skye","captain","Sorrowblade","Breaking Point","Travel Boots","Tyrant's Monocle","1"
"Skye","captain","Sorrowblade","Breaking Point","Halcyon Potion","Halcyon Potion","1"
"Skye","captain","Frostburn","Broken Myth","Hourglass","Travel Boots","1"
"Skye","captain","Broken Myth","Travel Boots","Heavy Prism","Heavy Prism","1"
"Skye","captain","Frostburn","Broken Myth","Travel Boots","Void Battery","1"
"Skye","captain","Void Battery","Frostburn","Travel Boots","Broken Myth","1"
"Skye","captain","Frostburn","Crucible","Travel Boots","Void Battery","1"
"Skye","captain","Frostburn","Metal Jacket","Eve of Harvest","Halcyon Chargers","1"
"Skye","captain","Sprint Boots","Blazing Salvo","Frostburn","Light Shield","1"
"Skye","captain","Travel Boots","Frostburn","Broken Myth","Reflex Block","1"
"Skye","captain","Travel Boots","Eve of Harvest","Crystal Bit","Halcyon Potion","1"
"Skye","captain","Sorrowblade","Travel Boots","Breaking Point","Coat of Plates","1"
"Skye","captain","Slumbering Husk","Blazing Salvo","Sorrowblade","Sprint Boots","1"
"Skye","captain","Frostburn","Broken Myth","Eve of Harvest","Journey Boots","1"
"Skye","captain","Frostburn","Broken Myth","Heavy Prism","Sprint Boots","1"
"Skye","captain","Swift Shooter","Crystal Bit","Crystal Bit","Crystal Bit","1"
"Skye","captain","Chronograph","Eve of Harvest","Piercing Shard","Travel Boots","1"
"Skye","captain","Shatterglass","Frostburn","Metal Jacket","Slumbering Husk","1"
"Skye","captain","Sprint Boots","Broken Myth","Aftershock","Heavy Prism","1"
"Skye","captain","Shatterglass","Journey Boots","Reflex Block","Frostburn","1"
"Skye","captain","Breaking Point","Coat of Plates","Travel Boots","Aegis","1"
"Skye","captain","Eve of Harvest","Travel Boots","Frostburn","Broken Myth","1"
"Skye","captain","Frostburn","Travel Boots","Crystal Bit","Aegis","1"
"Skye","captain","Shatterglass","Travel Boots","Blazing Salvo","Coat of Plates","1"
"Skye","captain","Shatterglass","Halcyon Chargers","Frostburn","Heavy Prism","1"
"Skye","captain","Broken Myth","Travel Boots","Void Battery","Slumbering Husk","1"
