"SAW","captain","Heavy Prism","Void Battery","Sprint Boots","Piercing Shard","Blazing Salvo","1"
"SAW","captain","Heavy Steel","Sprint Boots","Barbed Needle","Halcyon Potion","Metal Jacket","1"
"SAW","captain","Sorrowblade","Serpent Mask","Contraption","Travel Boots","Atlas Pauldron","1"
"SAW","captain","Six Sins","Blazing Salvo","Serpent Mask","Halcyon Potion","Travel Boots","1"
"SAW","captain","Breaking Point","Sprint Boots","Sorrowblade","Metal Jacket","Serpent Mask","1"
"SAW","captain","Serpent Mask","Travel Boots","Breaking Point","Metal Jacket","Lucky Strike","1"
"SAW","captain","Sorrowblade","Barbed Needle","Light Armor","Halcyon Potion","Heavy Steel","1"
"SAW","captain","Serpent Mask","Sprint Boots","Metal Jacket","Blazing Salvo","Heavy Steel","1"
"SAW","captain","Six Sins","Poisoned Shiv","Dragonheart","Six Sins","Breaking Point","1"
"SAW","captain","Serpent Mask","Sprint Boots","Coat of Plates","Tornado Trigger","Halcyon Potion","1"
"SAW","captain","Serpent Mask","Sprint Boots","Metal Jacket","Fountain of Renewal","Sorrowblade","1"
"SAW","captain","Eve of Harvest","Broken Myth","Kinetic Shield","Shatterglass","Travel Boots","1"
"SAW","captain","Serpent Mask","Halcyon Potion","Travel Boots","Reflex Block","Heavy Steel","1"
"SAW","captain","Sorrowblade","Sprint Boots","Crucible","Echo","Eclipse Prism","1"
"SAW","captain","Serpent Mask","Tornado Trigger","Dragonheart","Poisoned Shiv","Sorrowblade","1"
"SAW","captain","Shatterglass","Slumbering Husk","Halcyon Chargers","Broken Myth","Aftershock","1"
"SAW","captain","Heavy Steel","Barbed Needle","Sprint Boots","Reflex Block","Energy Battery","1"
"SAW","captain","Sorrowblade","Serpent Mask","Coat of Plates","Travel Boots","Reflex Block","1"
"SAW","captain","Shatterglass","Journey Boots","Eve of Harvest","Reflex Block","Broken Myth","1"
"SAW","captain","Piercing Spear","Blazing Salvo","Sprint Boots","Weapon Blade","Halcyon Potion","1"
"SAW","captain","Shatterglass","Fountain of Renewal","Sprint Boots","Halcyon Potion","Piercing Shard","1"
"SAW","captain","Heavy Prism","Shatterglass","Halcyon Chargers","Reflex Block","Light Armor","1"
"SAW","captain","Sorrowblade","Serpent Mask","Sprint Boots","Reflex Block","Halcyon Potion","1"
"SAW","captain","Halcyon Potion","Serpent Mask","Serpent Mask","Serpent Mask","Serpent Mask","1"
"SAW","captain","Halcyon Potion","Weapon Blade","Book of Eulogies","Sprint Boots","Sprint Boots","1"
"SAW","captain","Halcyon Potion","Halcyon Potion","Halcyon Potion","Halcyon Potion","Halcyon Potion","1"
"SAW","captain","Serpent Mask","Kinetic Shield","Sprint Boots","Sprint Boots","Sprint Boots","1"
"SAW","captain","Travel Boots","Sorrowblade","Barbed Needle","Weapon Blade","Weapon Blade","1"
"SAW","captain","Heavy Steel","Barbed Needle","Sprint Boots","Six Sins","Six Sins","1"
"SAW","captain","Six Sins","Heavy Steel","Poisoned Shiv","Halcyon Potion","Dragonheart","1"
"SAW","captain","Sorrowblade","Coat of Plates","Poisoned Shiv","Travel Boots","Kinetic Shield","1"
"SAW","captain","Six Sins","Barbed Needle","Sprint Boots","Weapon Blade","Halcyon Potion","1"
"SAW","captain","Heavy Prism","Sprint Boots","Eclipse Prism","Eclipse Prism","Eclipse Prism","1"
"SAW","captain","Weapon Blade","Book of Eulogies","Book of Eulogies","Book of Eulogies","Book of Eulogies","1"
"SAW","captain","Sorrowblade","Barbed Needle","Halcyon Potion","Sprint Boots","Sprint Boots","1"
"SAW","captain","Barbed Needle","Heavy Steel","Sprint Boots","Six Sins","Six Sins","1"
"SAW","captain","Heavy Steel","Barbed Needle","Sprint Boots","Halcyon Potion","Halcyon Potion","1"
"SAW","captain","Sorrowblade","Serpent Mask","Travel Boots","Aegis","Tyrant's Monocle","1"
"SAW","captain","Sorrowblade","Serpent Mask","Sprint Boots","Weapon Blade","Reflex Block","1"
"SAW","captain","Serpent Mask","Six Sins","Sprint Boots","Reflex Block","Light Shield","1"
"SAW","captain","Alternating Current","Halcyon Chargers","Slumbering Husk","Coat of Plates","Fountain of Renewal","1"
"SAW","captain","Serpent Mask","Aegis","Travel Boots","Slumbering Husk","Sorrowblade","1"
"SAW","captain","Barbed Needle","Travel Boots","Oakheart","Coat of Plates","Heavy Steel","1"
"SAW","captain","Shatterglass","Travel Boots","Broken Myth","Energy Battery","Reflex Block","1"
"SAW","captain","Sorrowblade","Serpent Mask","Halcyon Potion","Sprint Boots","Halcyon Potion","1"
"SAW","captain","Breaking Point","Sprint Boots","Serpent Mask","Serpent Mask","Serpent Mask","1"
"SAW","captain","Sorrowblade","Serpent Mask","Sprint Boots","Reflex Block","Barbed Needle","1"
"SAW","captain","Heavy Steel","Halcyon Potion","Lucky Strike","Lucky Strike","Lucky Strike","1"
"SAW","captain","Shatterglass","Shatterglass","Eve of Harvest","War Treads","Halcyon Potion","1"
"SAW","captain","Serpent Mask","Travel Boots","Sorrowblade","Aegis","Minion's Foot","1"
"SAW","captain","Weapon Blade","Sprint Boots","Sprint Boots","Sprint Boots","Sprint Boots","1"
"SAW","captain","War Treads","Crucible","Fountain of Renewal","Stormcrown","Broken Myth","1"
"SAW","captain","Heavy Steel","Barbed Needle","Sprint Boots","Light Armor","Weapon Blade","1"
"SAW","captain","Journey Boots","Halcyon Chargers","War Treads","Travel Boots","Travel Boots","1"
"SAW","captain","War Treads","Shiversteel","Fountain of Renewal","Aftershock","Eve of Harvest","1"
"SAW","captain","Six Sins","Travel Boots","Halcyon Potion","Heavy Steel","Weapon Blade","1"
"Krul","captain","Sorrowblade","Tornado Trigger","Slumbering Husk","Aegis","Sprint Boots","1"
"Krul","captain","Breaking Point","Reflex Block","Travel Boots","Blazing Salvo","Six Sins","1"
"Krul","captain","Bonesaw","Tornado Trigger","Atlas Pauldron","Reflex Block","Travel Boots","1"
"Krul","captain","Tornado Trigger","Sprint Boots","Lucky Strike","Slumbering Husk","Six Sins","1"
"Krul","captain","Breaking Point","Blazing Salvo","Tyrant's Monocle","Sprint Boots","Light Armor","1"
"Krul","captain","Protector Contract","Dragonblood Contract","Sprint Boots","Stormcrown","Stormcrown","1"
"Krul","captain","Sprint Boots","Blazing Salvo","Lucky Strike","Scout Trap","Flare","1"
"Krul","captain","Blazing Salvo","Sprint Boots","Stormguard Banner","Coat of Plates","Light Armor","1"
"Krul","captain","Breaking Point","Reflex Block","Travel Boots","Tyrant's Monocle","Blazing Salvo","1"
"Krul","captain","Tornado Trigger","Piercing Spear","Blazing Salvo","Coat of Plates","Reflex Block","1"
"Krul","captain","Bonesaw","Blazing Salvo","Travel Boots","Coat of Plates","Heavy Steel","1"
"Krul","captain","Tornado Trigger","Sorrowblade","Travel Boots","Aegis","Tornado Trigger","1"
"Krul","captain","Bonesaw","Sprint Boots","Tyrant's Monocle","Reflex Block","Dragonheart","1"
"Krul","captain","Breaking Point","Blazing Salvo","Reflex Block","Sprint Boots","Six Sins","1"
"Krul","captain","Shiversteel","Aftershock","Contraption","Blazing Salvo","Crystal Bit","1"
"Krul","captain","Halcyon Potion","Breaking Point","Sprint Boots","Swift Shooter","Swift Shooter","1"
"Krul","captain","Barbed Needle","Breaking Point","Six Sins","Swift Shooter","Swift Shooter","1"
"Krul","captain","Blazing Salvo","Weapon Blade","Sprint Boots","Light Armor","Light Armor","1"
"Krul","captain","Breaking Point","Blazing Salvo","Coat of Plates","Travel Boots","Tyrant's Monocle","1"
"Krul","captain","Breaking Point","Blazing Salvo","Tyrant's Monocle","Sprint Boots","Coat of Plates","1"
"Krul","captain","Breaking Point","Travel Boots","Blazing Salvo","Tyrant's Monocle","Coat of Plates","1"
"Krul","captain","Sorrowblade","Tornado Trigger","Tyrant's Monocle","Kinetic Shield","Dragonheart","1"
"Krul","captain","Journey Boots","Breaking Point","Coat of Plates","Light Shield","Shiversteel","1"
"Krul","captain","Blazing Salvo","Heavy Steel","Aftershock","Heavy Steel","Blazing Salvo","1"
"Krul","captain","Sorrowblade","Tornado Trigger","Sprint Boots","Serpent Mask","Tornado Trigger","1"
"Krul","captain","Breaking Point","Travel Boots","Sorrowblade","Shiversteel","Kinetic Shield","1"
"Krul","captain","Breaking Point","Weapon Blade","Metal Jacket","War Treads","Six Sins","1"
"Krul","captain","Blazing Salvo","Sorrowblade","Sprint Boots","Lucky Strike","Coat of Plates","1"
"Krul","captain","Breaking Point","Sprint Boots","Halcyon Potion","Aftershock","Hourglass","1"
"Krul","captain","Breaking Point","Travel Boots","Sorrowblade","Shiversteel","Aegis","1"
"Krul","captain","Heavy Steel","Heavy Prism","Travel Boots","Coat of Plates","Echo","1"
"Krul","captain","Six Sins","Breaking Point","Halcyon Potion","Travel Boots","Shiversteel","1"
"Krul","captain","Breaking Point","Halcyon Potion","Tyrant's Monocle","Lucky Strike","Minion's Foot","1"
"Krul","captain","Tornado Trigger","Sorrowblade","Sprint Boots","Six Sins","Dragonheart","1"
"Krul","captain","Sorrowblade","Tornado Trigger","Chronograph","Travel Boots","Shatterglass","1"
"Krul","captain","Blazing Salvo","Travel Boots","Book of Eulogies","Book of Eulogies","Book of Eulogies","1"
"Krul","captain","Crucible","Journey Boots","Tornado Trigger","Fountain of Renewal","Blazing Salvo","1"
"Krul","captain","Weapon Blade","Swift Shooter","Halcyon Potion","Halcyon Potion","Halcyon Potion","1"
"Krul","captain","Blazing Salvo","Weapon Blade","Sprint Boots","Blazing Salvo","Blazing Salvo","1"
"Krul","captain","Tornado Trigger","Six Sins","Heavy Steel","Heavy Steel","Heavy Steel","1"
"Krul","captain","Halcyon Potion","Swift Shooter","Minion's Foot","Minion's Foot","Minion's Foot","1"
"Krul","captain","Sorrowblade","Tornado Trigger","Six Sins","Lucky Strike","Lucky Strike","1"
"Krul","captain","Tornado Trigger","Serpent Mask","Sorrowblade","Blazing Salvo","Dragonheart","1"
"Krul","captain","Breaking Point","Reflex Block","Tyrant's Monocle","Travel Boots","Blazing Salvo","1"
"Krul","captain","Sorrowblade","Tornado Trigger","Tyrant's Monocle","Weapon Blade","Blazing Salvo","1"
"Krul","captain","Blazing Salvo","Travel Boots","Serpent Mask","Heavy Steel","Coat of Plates","1"
"Krul","captain","Tornado Trigger","Serpent Mask","Tornado Trigger","Coat of Plates","Coat of Plates","1"
"Krul","captain","Breaking Point","Travel Boots","Halcyon Potion","Six Sins","Shiversteel","1"
"Krul","captain","Six Sins","Barbed Needle","Tornado Trigger","Halcyon Potion","Coat of Plates","1"
"Krul","captain","Tornado Trigger","Lucky Strike","Six Sins","Sprint Boots","Barbed Needle","1"
"Krul","captain","Poisoned Shiv","Six Sins","Sprint Boots","Blazing Salvo","Blazing Salvo","1"
"Krul","captain","Bonesaw","Heavy Steel","Heavy Steel","Heavy Steel","Heavy Steel","1"
"Krul","captain","Lucky Strike","Blazing Salvo","Sprint Boots","Sprint Boots","Sprint Boots","1"
"Krul","captain","Breaking Point","Tyrant's Monocle","Tornado Trigger","Tornado Trigger","Tornado Trigger","1"
"Krul","captain","Halcyon Potion","Heavy Steel","Swift Shooter","Heavy Prism","Heavy Prism","1"
"Krul","captain","Shiversteel","Breaking Point","Halcyon Chargers","Six Sins","Halcyon Potion","1"
"Krul","captain","Tyrant's Monocle","Travel Boots","Barbed Needle","Coat of Plates","Void Battery","1"
"Krul","captain","Lucky Strike","Poisoned Shiv","Lucky Strike","Travel Boots","Blazing Salvo","1"
"Krul","captain","Blazing Salvo","Lucky Strike","Weapon Blade","Light Shield","Scout Trap","1"
"Krul","captain","Breaking Point","Aegis","Tyrant's Monocle","Travel Boots","Blazing Salvo","1"
"Krul","captain","Sorrowblade","Tornado Trigger","Coat of Plates","Sprint Boots","Serpent Mask","1"
"Krul","captain","Halcyon Chargers","Tyrant's Monocle","Barbed Needle","Tornado Trigger","Blazing Salvo","1"
"Krul","captain","Kinetic Shield","Tornado Trigger","Blazing Salvo","Travel Boots","Halcyon Potion","1"
"Krul","captain","Sprint Boots","Blazing Salvo","Weapon Blade","Shiversteel","Shiversteel","1"
"Krul","captain","Shiversteel","Breaking Point","Travel Boots","Six Sins","Six Sins","1"
"Krul","captain","Coat of Plates","Poisoned Shiv","Blazing Salvo","Six Sins","Dragonheart","1"
"Krul","captain","Tyrant's Monocle","Breaking Point","Reflex Block","Sprint Boots","Blazing Salvo","1"
"Krul","captain","Shiversteel","Breaking Point","Travel Boots","Sorrowblade","Light Shield","1"
"Krul","captain","Travel Boots","Breaking Point","Reflex Block","Blazing Salvo","Tyrant's Monocle","1"
"Krul","captain","Halcyon Potion","Swift Shooter","Sprint Boots","Sprint Boots","Sprint Boots","1"
"Krul","captain","Sprint Boots","Breaking Point","Reflex Block","Blazing Salvo","Six Sins","1"
"Krul","captain","Slumbering Husk","Sprint Boots","Metal Jacket","Tornado Trigger","Sorrowblade","1"
"Krul","captain","Sprint Boots","Blazing Salvo","Weapon Blade","Dragonheart","Dragonheart","1"
"Krul","captain","Halcyon Potion","Heavy Steel","Sprint Boots","Six Sins","Oakheart","1"
"Krul","captain","Tornado Trigger","Tyrant's Monocle","Travel Boots","Halcyon Potion","Swift Shooter","1"
"Krul","captain","Breaking Point","Alternating Current","Chronograph","Aegis","Metal Jacket","1"
"Krul","captain","Breaking Point","Light Shield","Six Sins","Travel Boots","Piercing Spear","1"
"Krul","captain","Serpent Mask","Blazing Salvo","Blazing Salvo","Tension Bow","Blazing Salvo","1"
"Krul","captain","Breaking Point","Blazing Salvo","Sprint Boots","Sprint Boots","Sprint Boots","1"
"Krul","captain","Tornado Trigger","Sorrowblade","Travel Boots","Fountain of Renewal","Coat of Plates","1"
"Krul","captain","Travel Boots","Tornado Trigger","Sorrowblade","Fountain of Renewal","Fountain of Renewal","1"
"Krul","captain","Tornado Trigger","Heavy Steel","Sprint Boots","Swift Shooter","Halcyon Potion","1"
"Krul","captain","Sorrowblade","Blazing Salvo","Lucky Strike","Sprint Boots","Halcyon Potion","1"
"Krul","captain","Blazing Salvo","Heavy Steel","Travel Boots","Travel Boots","Travel Boots","1"
"Krul","captain","Blazing Salvo","Kinetic Shield","Void Battery","Void Battery","Void Battery","1"
"Krul","captain","Tornado Trigger","Travel Boots","Sorrowblade","Tornado Trigger","Dragonheart","1"
"Krul","captain","Sorrowblade","Tyrant's Monocle","Tornado Trigger","Sprint Boots","Sprint Boots","1"
"Krul","captain","Blazing Salvo","Weapon Blade","Sprint Boots","Lucky Strike","Lucky Strike","1"
"Krul","captain","Blazing Salvo","Sprint Boots","Frostburn","Chronograph","Chronograph","1"
"Krul","captain","Swift Shooter","Hourglass","Hourglass","Hourglass","Hourglass","1"
"Krul","captain","Metal Jacket","Sorrowblade","Travel Boots","Crucible","Blazing Salvo","1"
"Krul","captain","Breaking Point","Slumbering Husk","Chronograph","Sprint Boots","Six Sins","1"
"Krul","captain","Blazing Salvo","Sprint Boots","Sorrowblade","Lucky Strike","Book of Eulogies","1"
"Krul","captain","Tornado Trigger","Serpent Mask","Sorrowblade","Journey Boots","Lucky Strike","1"
"Krul","captain","Tornado Trigger","Sprint Boots","Serpent Mask","Tornado Trigger","Tornado Trigger","1"
"Krul","captain","Sorrowblade","Aegis","Atlas Pauldron","Blazing Salvo","Crucible","1"
"Krul","captain","Weapon Blade","Swift Shooter","Sprint Boots","Oakheart","Swift Shooter","1"
"Krul","captain","Fountain of Renewal","Travel Boots","Atlas Pauldron","Reflex Block","Chronograph","1"
"Krul","captain","Sprint Boots","Fountain of Renewal","Crucible","Nullwave Gauntlet","Kinetic Shield","1"
"Krul","captain","Travel Boots","Fountain of Renewal","Stormcrown","Crucible","Atlas Pauldron","1"
"Taka","captain","Stormcrown","Aftershock","Travel Boots","Clockwork","Scout Trap","1"
"Taka","captain","Stormcrown","Aftershock","Travel Boots","Aegis","Crystal Bit","1"
"Taka","captain","Shatterglass","Clockwork","Heavy Prism","Coat of Plates","Sprint Boots","1"
"Taka","captain","Sprint Boots","Shatterglass","Clockwork","Shatterglass","Stormcrown","1"
"Taka","captain","Blazing Salvo","Tension Bow","Travel Boots","Reflex Block","Light Shield","1"
"Taka","captain","Sorrowblade","Tornado Trigger","Halcyon Chargers","Tension Bow","Clockwork","1"
"Taka","captain","Aftershock","Stormcrown","Travel Boots","Broken Myth","Oakheart","1"
"Taka","captain","Chronograph","Sprint Boots","Stormcrown","Tornado Trigger","Eclipse Prism","1"
"Taka","captain","Shatterglass","Blazing Salvo","Clockwork","Travel Boots","Stormcrown","1"
"Taka","captain","Clockwork","Reflex Block","Travel Boots","Shatterglass","Shatterglass","1"
"Taka","captain","Crucible","Journey Boots","Metal Jacket","Eclipse Prism","Alternating Current","1"
"Taka","captain","Stormcrown","Travel Boots","Halcyon Potion","Aftershock","Aftershock","1"
"Taka","captain","Clockwork","Stormcrown","Shatterglass","Coat of Plates","Travel Boots","1"
"Taka","captain","Clockwork","Shatterglass","Sprint Boots","Oakheart","Oakheart","1"
"Taka","captain","Stormcrown","Sprint Boots","Halcyon Potion","Chronograph","Chronograph","1"
"Taka","captain","Piercing Shard","Travel Boots","Aftershock","Stormcrown","Stormcrown","1"
"Taka","captain","Breaking Point","Journey Boots","Blazing Salvo","Crucible","Tension Bow","1"
"Taka","captain","Stormcrown","Travel Boots","Aftershock","Piercing Shard","Piercing Shard","1"
"Taka","captain","Sprint Boots","Stormcrown","Chronograph","Eclipse Prism","Eclipse Prism","1"
"Taka","captain","Breaking Point","Tension Bow","Reflex Block","Travel Boots","Light Armor","1"
"Taka","captain","Stormcrown","Aftershock","Halcyon Potion","Dragonheart","Heavy Prism","1"
"Taka","captain","Blazing Salvo","Tension Bow","Travel Boots","Crucible","Aegis","1"
"Taka","captain","Stormcrown","Chronograph","Sprint Boots","Sprint Boots","Sprint Boots","1"
"Taka","captain","Stormcrown","Aftershock","Travel Boots","Broken Myth","Broken Myth","1"
"Taka","captain","Stormcrown","Sprint Boots","Blazing Salvo","Kinetic Shield","Dragonheart","1"
"Taka","captain","Stormcrown","Coat of Plates","Travel Boots","Heavy Prism","Eclipse Prism","1"
"Taka","captain","Stormcrown","Travel Boots","Aftershock","Coat of Plates","Broken Myth","1"
"Taka","captain","Metal Jacket","Stormcrown","Aftershock","Travel Boots","Shatterglass","1"
"Taka","captain","Shatterglass","Eclipse Prism","Coat of Plates","Travel Boots","Void Battery","1"
"Taka","captain","Aftershock","Halcyon Chargers","Broken Myth","Stormcrown","Stormcrown","1"
"Taka","captain","Stormcrown","Aftershock","Halcyon Chargers","Broken Myth","Reflex Block","1"
"Taka","captain","Shatterglass","Aftershock","Coat of Plates","Clockwork","Travel Boots","1"
"Taka","captain","Alternating Current","Void Battery","Travel Boots","Stormcrown","Crystal Bit","1"
"Taka","captain","Stormcrown","Travel Boots","Aftershock","Crystal Bit","Crystal Bit","1"
"Taka","captain","Broken Myth","Stormcrown","Aftershock","Travel Boots","Coat of Plates","1"
"Taka","captain","Blazing Salvo","Stormcrown","Shatterglass","Travel Boots","Aegis","1"
"Taka","captain","Alternating Current","Aegis","Halcyon Chargers","Stormcrown","Coat of Plates","1"
"Taka","captain","Journey Boots","Fountain of Renewal","Aftershock","Aegis","Piercing Shard","1"
"Taka","carry","Clockwork","Shatterglass","Halcyon Potion","Travel Boots","Kinetic Shield","1"
"Taka","carry","Tension Bow","Serpent Mask","Travel Boots","Tornado Trigger","Slumbering Husk","1"
"Taka","carry","Shatterglass","War Treads","Clockwork","Lucky Strike","Heavy Prism","1"
"Taka","carry","Crucible","War Treads","Stormcrown","Metal Jacket","Sorrowblade","1"
"Taka","carry","Bonesaw","Tension Bow","Halcyon Chargers","Aegis","Atlas Pauldron","1"
"Taka","carry","Shatterglass","Halcyon Chargers","Broken Myth","Nullwave Gauntlet","Aftershock","1"
"Taka","carry","Journey Boots","Tension Bow","Breaking Point","Dragonheart","Coat of Plates","1"
"Taka","carry","Stormcrown","Halcyon Chargers","Shatterglass","Heavy Prism","Aegis","1"
"Taka","carry","Lucky Strike","Travel Boots","Stormcrown","Shatterglass","Heavy Prism","1"
"Taka","carry","Shatterglass","Clockwork","Alternating Current","Travel Boots","Travel Boots","1"
"Taka","carry","Sorrowblade","Tension Bow","Poisoned Shiv","Sprint Boots","Reflex Block","1"
"Skaarf","carry","Shatterglass","Halcyon Chargers","Shatterglass","Kinetic Shield","Frostburn","1"
"Skaarf","carry","Halcyon Chargers","Shatterglass","Clockwork","Reflex Block","Reflex Block","1"
"Skaarf","carry","Shatterglass","Eve of Harvest","Travel Boots","Piercing Shard","Heavy Prism","1"
"Skaarf","carry","Halcyon Chargers","Shatterglass","Piercing Shard","Reflex Block","Frostburn","1"
"Skaarf","carry","Shatterglass","Clockwork","Aegis","Travel Boots","Broken Myth","1"
"Skaarf","carry","Piercing Shard","Void Battery","Reflex Block","Metal Jacket","Sprint Boots","1"
"Skaarf","carry","Frostburn","Eve of Harvest","Aegis","Eclipse Prism","Void Battery","1"
"Skaarf","carry","Eve of Harvest","Shatterglass","Coat of Plates","Frostburn","Blazing Salvo","1"
"Skaarf","carry","Shatterglass","Eve of Harvest","Travel Boots","Broken Myth","Frostburn","1"
"Skaarf","carry","Eve of Harvest","Broken Myth","Halcyon Chargers","Shatterglass","Frostburn","1"
"Skaarf","carry","Eclipse Prism","Halcyon Chargers","Shatterglass","Shatterglass","Broken Myth","1"
"Skaarf","carry","Eve of Harvest","Halcyon Chargers","Clockwork","Aegis","Frostburn","1"
"Skaarf","carry","Eve of Harvest","Lucky Strike","Journey Boots","Chronograph","Metal Jacket","1"
"Skaarf","carry","Broken Myth","Eve of Harvest","Aegis","Travel Boots","Frostburn","1"
"Skaarf","carry","Halcyon Chargers","Shatterglass","Eve of Harvest","Aegis","Broken Myth","1"
"Skaarf","carry","Eve of Harvest","Halcyon Chargers","Broken Myth","Light Armor","Dragonheart","1"
"Skaarf","carry","Travel Boots","Shatterglass","Eve of Harvest","Broken Myth","Light Shield","1"
"Skaarf","carry","Eve of Harvest","Shatterglass","Reflex Block","Halcyon Potion","Broken Myth","1"
"Skaarf","carry","Broken Myth","Eve of Harvest","Frostburn","Travel Boots","Reflex Block","1"
"Skaarf","carry","Travel Boots","Shatterglass","Eve of Harvest","Aegis","Broken Myth","1"
"Skaarf","carry","Shatterglass","Eve of Harvest","Travel Boots","Frostburn","Reflex Block","1"
"Skaarf","carry","Eve of Harvest","Shatterglass","Travel Boots","Broken Myth","Aegis","1"
"Skaarf","carry","Eve of Harvest","Shatterglass","Heavy Prism","Travel Boots","Piercing Shard","1"
"Skaarf","carry","Broken Myth","Eve of Harvest","Sprint Boots","Eclipse Prism","Reflex Block","1"
"Skaarf","carry","Frostburn","Shatterglass","Eve of Harvest","Travel Boots","Kinetic Shield","1"
"Skaarf","carry","Frostburn","Travel Boots","Broken Myth","Eve of Harvest","Reflex Block","1"
"Skaarf","carry","Travel Boots","Eve of Harvest","Alternating Current","Coat of Plates","Piercing Shard","1"
"Skaarf","carry","Eve of Harvest","Broken Myth","Frostburn","Travel Boots","Reflex Block","1"
"Skaarf","carry","Eve of Harvest","Shatterglass","Travel Boots","Broken Myth","Reflex Block","1"
"Skaarf","carry","Frostburn","Eve of Harvest","Heavy Prism","Travel Boots","Kinetic Shield","1"
"Skaarf","carry","Travel Boots","Eve of Harvest","Broken Myth","Aegis","Crystal Bit","1"
"Skaarf","carry","Halcyon Chargers","Fountain of Renewal","Eve of Harvest","Aftershock","Crucible","1"
"Skaarf","carry","Sprint Boots","Eve of Harvest","Frostburn","Aegis","Heavy Prism","1"
"Skaarf","carry","Travel Boots","Eve of Harvest","Frostburn","Crystal Bit","Aegis","1"
"Skaarf","carry","Sprint Boots","Shatterglass","Void Battery","Halcyon Potion","Scout Trap","1"
"Skaarf","carry","Shatterglass","Eve of Harvest","Broken Myth","Metal Jacket","Travel Boots","1"
"Skaarf","carry","Shatterglass","Eve of Harvest","Broken Myth","Halcyon Chargers","Shatterglass","1"
"Skaarf","carry","Eve of Harvest","Frostburn","Halcyon Chargers","Broken Myth","Shatterglass","1"
"Skaarf","carry","Eve of Harvest","Shatterglass","Halcyon Chargers","Reflex Block","Coat of Plates","1"
"Skaarf","carry","Eve of Harvest","Travel Boots","Coat of Plates","Broken Myth","Reflex Block","1"
"Skaarf","carry","Shatterglass","Eve of Harvest","Aftershock","Travel Boots","Broken Myth","1"
"Skaarf","carry","Eclipse Prism","Eve of Harvest","Travel Boots","Broken Myth","Coat of Plates","1"
"Skaarf","carry","Eve of Harvest","Aegis","Frostburn","Travel Boots","Crystal Bit","1"
"Skaarf","carry","Eve of Harvest","Broken Myth","Reflex Block","Alternating Current","Halcyon Chargers","1"
"Skaarf","carry","Eve of Harvest","Shatterglass","Contraption","Metal Jacket","Heavy Prism","1"
"Skaarf","carry","Broken Myth","Eve of Harvest","Shatterglass","Travel Boots","Eclipse Prism","1"
"Skaarf","carry","Broken Myth","Eve of Harvest","Travel Boots","Aegis","Frostburn","1"
"Skaarf","carry","Travel Boots","Eve of Harvest","Broken Myth","Reflex Block","Slumbering Husk","1"
"Skaarf","carry","Eve of Harvest","Broken Myth","Reflex Block","Travel Boots","Eclipse Prism","1"
"Skaarf","carry","Travel Boots","Clockwork","Aegis","Shatterglass","Piercing Shard","1"
"Skaarf","carry","Eve of Harvest","Frostburn","Halcyon Chargers","Aegis","Dragonheart","1"
"Skaarf","carry","Eve of Harvest","Shatterglass","Clockwork","Travel Boots","Kinetic Shield","1"
"Skaarf","carry","Eve of Harvest","Travel Boots","Aegis","Aftershock","Coat of Plates","1"
"Skaarf","carry","Travel Boots","Eve of Harvest","Coat of Plates","Aegis","Shatterglass","1"
"Skaarf","carry","Shatterglass","Halcyon Chargers","Slumbering Husk","Broken Myth","Frostburn","1"
"Skaarf","carry","Shatterglass","Halcyon Chargers","Slumbering Husk","Frostburn","Frostburn","1"
"Skaarf","carry","Alternating Current","Travel Boots","Void Battery","Crystal Bit","Coat of Plates","1"
"Skaarf","carry","Aftershock","Eve of Harvest","Travel Boots","Aegis","Coat of Plates","1"
"Skaarf","carry","Shatterglass","Eve of Harvest","Travel Boots","Aegis","Scout Trap","1"
"Skaarf","carry","Halcyon Chargers","Alternating Current","Frostburn","Reflex Block","Light Shield","1"
"Skaarf","carry","Aegis","Eve of Harvest","Travel Boots","Broken Myth","Heavy Prism","1"
"Skaarf","carry","Alternating Current","Halcyon Chargers","Aegis","Eve of Harvest","Eve of Harvest","1"
"Skaarf","carry","Frostburn","Eve of Harvest","Travel Boots","Reflex Block","Alternating Current","1"
"Skaarf","carry","Eve of Harvest","Broken Myth","Shatterglass","Travel Boots","Coat of Plates","1"
"Skaarf","carry","Travel Boots","Shatterglass","Eve of Harvest","Alternating Current","Echo","1"
"Skaarf","carry","Halcyon Chargers","Shatterglass","Broken Myth","Crucible","Fountain of Renewal","1"
"Skaarf","carry","Shatterglass","Eve of Harvest","Broken Myth","Travel Boots","Aegis","1"
"Skaarf","carry","Clockwork","Shatterglass","Metal Jacket","Crucible","Travel Boots","1"
"Skaarf","carry","Frostburn","Halcyon Chargers","Aegis","Shatterglass","Shatterglass","1"
"Skaarf","carry","Shatterglass","Clockwork","Frostburn","Halcyon Chargers","Reflex Block","1"
"Skaarf","carry","Sprint Boots","Eve of Harvest","Broken Myth","Broken Myth","Broken Myth","1"
"Skaarf","carry","Shatterglass","Eve of Harvest","Travel Boots","Broken Myth","Broken Myth","1"
"Skaarf","carry","Halcyon Chargers","Frostburn","Coat of Plates","Shatterglass","Fountain of Renewal","1"
"Skaarf","carry","Halcyon Chargers","Frostburn","Eve of Harvest","Piercing Shard","Aegis","1"
"Skaarf","carry","Eve of Harvest","Heavy Prism","Reflex Block","Sprint Boots","Piercing Shard","1"
"Skaarf","carry","Shatterglass","Eve of Harvest","Travel Boots","Aegis","Broken Myth","1"
